"disease","chiefdom","PHU","pop","epiweek","fyo","cas","dth"
"Other disease","Kunike Barina","CHC Makali","9999","2015-47","o","",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-47","u","33",""
"Other disease","Kunike ","CHP Mamansosanka","9999","2015-47","o","14",""
"Other disease","Kunike ","CHP Mamansosanka","9999","2015-47","u","8",""
"Other disease","Gbonkolenken","CHC Yele","9999","2015-47","o","2",""
"Other disease","Gbonkolenken","CHC Yele","9999","2015-47","u","",""
"Other disease","Gbonkolenken","CHC Mayepoh","9999","2015-47","o","10",""
"Other disease","Gbonkolenken","CHC Mayepoh","9999","2015-47","u","",""
"Other disease","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-47","o","4",""
"Other disease","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-47","u","2",""
"Other disease","Gbonkolenken","MCHP Warrima","9999","2015-47","o","",""
"Other disease","Gbonkolenken","MCHP Warrima","9999","2015-47","u","1",""
"Other disease","Malal Mara","CHC  Mara.","9999","2015-47","o","2",""
"Other disease","Malal Mara","CHC  Mara.","9999","2015-47","u","2",""
"Animal Bit","Malal Mara","MCHP Kiampkakolo","9999","2015-48","o","1",""
"Animal Bit","Malal Mara","MCHP Kiampkakolo","9999","2015-48","u","",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mayossoh","9999","2015-48","o","",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mayossoh","9999","2015-48","u","3",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Masoko","9999","2015-48","o","",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Masoko","9999","2015-48","u","2",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Maborie","9999","2015-48","o","1",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Maborie","9999","2015-48","u","2",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","CHP Mabom","9999","2015-48","o","4",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","CHP Mabom","9999","2015-48","u","6",""
"Diarrhoea Severe dehydratation ","Tane","MCHP Makrugbeh","9999","2015-48","o","",""
"Diarrhoea Severe dehydratation ","Tane","MCHP Makrugbeh","9999","2015-48","u","3",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-48","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-48","u","1",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Manowo","9999","2015-48","o","1",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Manowo","9999","2015-48","u","5",""
"Diarrhoea Severe dehydratation ","Malal Mara","MCHP Kiampkakolo","9999","2015-48","o","4",""
"Diarrhoea Severe dehydratation ","Malal Mara","MCHP Kiampkakolo","9999","2015-48","u","8",""
"Diarrhoea Severe dehydratation ","Yoni","MCHP Roneitta","9999","2015-48","o","",""
"Diarrhoea Severe dehydratation ","Yoni","MCHP Roneitta","9999","2015-48","u","4",""
"Diarrhoea Severe dehydratation ","Yoni","CHC  Mathoir","9999","2015-48","o","",""
"Diarrhoea Severe dehydratation ","Yoni","CHC  Mathoir","9999","2015-48","u","1",""
"Dysentery (Bloody Diarrhea)","Kunike Barina","CHC Makali","9999","2015-48","o","",""
"Dysentery (Bloody Diarrhea)","Kunike Barina","CHC Makali","9999","2015-48","u","3",""
"Severe Malnutrition","Kholifa Rowalla","CHP Mabom","9999","2015-48","o","",""
"Severe Malnutrition","Kholifa Rowalla","CHP Mabom","9999","2015-48","u","9",""
"Severe Malnutrition","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-48","o","",""
"Severe Malnutrition","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-48","u","4",""
"Severe Malnutrition","Kunike ","CHC Masingbi","9999","2015-48","o","",""
"Severe Malnutrition","Kunike ","CHC Masingbi","9999","2015-48","u","1",""
"Severe Malnutrition","Kunike ","MCHP Petifuline","9999","2015-48","o","",""
"Severe Malnutrition","Kunike ","MCHP Petifuline","9999","2015-48","u","2",""
"Severe Malnutrition","Gbonkolenken","Lion Heart Hospital","9999","2015-48","o","",""
"Severe Malnutrition","Gbonkolenken","Lion Heart Hospital","9999","2015-48","u","1",""
"Severe Malnutrition","Gbonkolenken","CHC Yele","9999","2015-48","o","",""
"Severe Malnutrition","Gbonkolenken","CHC Yele","9999","2015-48","u","1",""
"Severe Malnutrition","Gbonkolenken","MCHP Warrima","9999","2015-48","o","",""
"Severe Malnutrition","Gbonkolenken","MCHP Warrima","9999","2015-48","u","2",""
"Severe Malnutrition","Malal Mara","MCHP Kiampkakolo","9999","2015-48","o","",""
"Severe Malnutrition","Malal Mara","MCHP Kiampkakolo","9999","2015-48","u","11",""
"Severe Malnutrition","Yoni","CHP Masengbeh","9999","2015-48","o","",""
"Severe Malnutrition","Yoni","CHP Masengbeh","9999","2015-48","u","1",""
"Maternal Death","Gbonkolenken","Lion Heart Hospital","9999","2015-48","o","1","1"
"Maternal Death","Gbonkolenken","Lion Heart Hospital","9999","2015-48","u","",""
"Sever Pneumonia","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-48","o","52",""
"Sever Pneumonia","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-48","u","10",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Masoko","9999","2015-48","o","18",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Masoko","9999","2015-48","u","28",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Maborie","9999","2015-48","o","31",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Maborie","9999","2015-48","u","32",""
"Sever Pneumonia","Kholifa Rowalla","CHP Mabom","9999","2015-48","o","8",""
"Sever Pneumonia","Kholifa Rowalla","CHP Mabom","9999","2015-48","u","15",""
"Sever Pneumonia","Kafe Simira","CHC Mabontor","9999","2015-48","o","",""
"Sever Pneumonia","Kafe Simira","CHC Mabontor","9999","2015-48","u","4",""
"Sever Pneumonia","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-48","o","8",""
"Sever Pneumonia","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-48","u","16",""
"Sever Pneumonia","Sambaya Bendugu","MCHP Kunya","9999","2015-48","o","29",""
"Sever Pneumonia","Sambaya Bendugu","MCHP Kunya","9999","2015-48","u","44",""
"Sever Pneumonia","Tane","MCHP Makrugbeh","9999","2015-48","o","1",""
"Sever Pneumonia","Tane","MCHP Makrugbeh","9999","2015-48","u","10",""
"Sever Pneumonia","Kunike ","CHC Masingbi","9999","2015-48","o","",""
"Sever Pneumonia","Kunike ","CHC Masingbi","9999","2015-48","u","13",""
"Sever Pneumonia","Kunike ","CHP Mamansosanka","9999","2015-48","o","8",""
"Sever Pneumonia","Kunike ","CHP Mamansosanka","9999","2015-48","u","4",""
"Sever Pneumonia","Gbonkolenken","Lion Heart Hospital","9999","2015-48","o","",""
"Sever Pneumonia","Gbonkolenken","Lion Heart Hospital","9999","2015-48","u","15",""
"Sever Pneumonia","Gbonkolenken","CHC Yele","9999","2015-48","o","",""
"Sever Pneumonia","Gbonkolenken","CHC Yele","9999","2015-48","u","1",""
"Sever Pneumonia","Gbonkolenken","CHC Mayepoh","9999","2015-48","o","20",""
"Sever Pneumonia","Gbonkolenken","CHC Mayepoh","9999","2015-48","u","28",""
"Sever Pneumonia","Gbonkolenken","CHP Makonkorie","9999","2015-48","o","8",""
"Sever Pneumonia","Gbonkolenken","CHP Makonkorie","9999","2015-48","u","12",""
"Sever Pneumonia","Gbonkolenken","MCHP Mafay","9999","2015-48","o","16",""
"Sever Pneumonia","Gbonkolenken","MCHP Mafay","9999","2015-48","u","31",""
"Sever Pneumonia","Gbonkolenken","MCHP Warrima","9999","2015-48","o","",""
"Sever Pneumonia","Gbonkolenken","MCHP Warrima","9999","2015-48","u","6",""
"Sever Pneumonia","Gbonkolenken","CHC Manowo","9999","2015-48","o","5",""
"Sever Pneumonia","Gbonkolenken","CHC Manowo","9999","2015-48","u","25",""
"Sever Pneumonia","Yoni","MCHP Roneitta","9999","2015-48","o","20",""
"Sever Pneumonia","Yoni","MCHP Roneitta","9999","2015-48","u","21",""
"Sever Pneumonia","Yoni","CHC  Mathoir","9999","2015-48","o","",""
"Sever Pneumonia","Yoni","CHC  Mathoir","9999","2015-48","u","3",""
"Sever Pneumonia","Yoni","MCHP Rokimbi","9999","2015-48","o","",""
"Sever Pneumonia","Yoni","MCHP Rokimbi","9999","2015-48","u","20",""
"Sever Pneumonia","Yoni","MCHP Makelleh","9999","2015-48","o","6",""
"Sever Pneumonia","Yoni","MCHP Makelleh","9999","2015-48","u","10",""
"Sever Pneumonia","Yoni","CHP Masengbeh","9999","2015-48","o","",""
"Sever Pneumonia","Yoni","CHP Masengbeh","9999","2015-48","u","3",""
"Typhoid Fever","Kafe Simira","CHC Mabontor","9999","2015-48","o","",""
"Typhoid Fever","Kafe Simira","CHC Mabontor","9999","2015-48","u","2",""
"Typhoid Fever","Kunike Barina","CHC Makali","9999","2015-48","o","4",""
"Typhoid Fever","Kunike Barina","CHC Makali","9999","2015-48","u","",""
"Typhoid Fever","Gbonkolenken","Lion Heart Hospital","9999","2015-48","o","",""
"Typhoid Fever","Gbonkolenken","Lion Heart Hospital","9999","2015-48","u","10",""
"Typhoid Fever","Gbonkolenken","CHP Makonkorie","9999","2015-48","o","2",""
"Typhoid Fever","Gbonkolenken","CHP Makonkorie","9999","2015-48","u","",""
"Adverse effect imm. (AEFI)","Kunike ","CHP Mamansosanka","9999","2015-48","o","",""
"Adverse effect imm. (AEFI)","Kunike ","CHP Mamansosanka","9999","2015-48","u","10",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-48","o","50",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-48","u","88",""
" Malaria cases","Kholifa Rowalla","MCHP Mabai","9999","2015-48","o","1",""
" Malaria cases","Kholifa Rowalla","MCHP Mabai","9999","2015-48","u","7",""
" Malaria cases","Kholifa Rowalla","MCHP Mayossoh","9999","2015-48","o","14",""
" Malaria cases","Kholifa Rowalla","MCHP Mayossoh","9999","2015-48","u","16",""
" Malaria cases","Kholifa Rowalla","MCHP Masoko","9999","2015-48","o","25",""
" Malaria cases","Kholifa Rowalla","MCHP Masoko","9999","2015-48","u","35",""
" Malaria cases","Kholifa Rowalla","MCHP Maborie","9999","2015-48","o","16",""
" Malaria cases","Kholifa Rowalla","MCHP Maborie","9999","2015-48","u","31",""
" Malaria cases","Kholifa Rowalla","MCHP Malone","9999","2015-48","o","3",""
" Malaria cases","Kholifa Rowalla","MCHP Malone","9999","2015-48","u","27",""
" Malaria cases","Kholifa Rowalla","CHP Mabom","9999","2015-48","o","10",""
" Malaria cases","Kholifa Rowalla","CHP Mabom","9999","2015-48","u","15",""
" Malaria cases","Kafe Simira","CHC Mabontor","9999","2015-48","o","45",""
" Malaria cases","Kafe Simira","CHC Mabontor","9999","2015-48","u","55",""
" Malaria cases","Kalansogoia","MCHP Kathombo","9999","2015-48","o","",""
" Malaria cases","Kalansogoia","MCHP Kathombo","9999","2015-48","u","16",""
" Malaria cases","Sambaya Bendugu","CHC Bendugu","9999","2015-48","o","5",""
" Malaria cases","Sambaya Bendugu","CHC Bendugu","9999","2015-48","u","20",""
" Malaria cases","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-48","o","25",""
" Malaria cases","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-48","u","40",""
" Malaria cases","Sambaya Bendugu","MCHP Kunya","9999","2015-48","o","24",""
" Malaria cases","Sambaya Bendugu","MCHP Kunya","9999","2015-48","u","62",""
" Malaria cases","Tane","MCHP Makrugbeh","9999","2015-48","o","4",""
" Malaria cases","Tane","MCHP Makrugbeh","9999","2015-48","u","12",""
" Malaria cases","Tane","MCHP Makona","9999","2015-48","o","21",""
" Malaria cases","Tane","MCHP Makona","9999","2015-48","u","30",""
" Malaria cases","Kunike Barina","CHC Makali","9999","2015-48","o","6",""
" Malaria cases","Kunike Barina","CHC Makali","9999","2015-48","u","31",""
" Malaria cases","Kunike Barina","MCHP Massaba","9999","2015-48","o","9",""
" Malaria cases","Kunike Barina","MCHP Massaba","9999","2015-48","u","6",""
" Malaria cases","Kunike Barina","MCHP Wonkibor","9999","2015-48","o","18",""
" Malaria cases","Kunike Barina","MCHP Wonkibor","9999","2015-48","u","16",""
" Malaria cases","Kunike ","CHC Masingbi","9999","2015-48","o","8",""
" Malaria cases","Kunike ","CHC Masingbi","9999","2015-48","u","18",""
" Malaria cases","Kunike ","CHP Mamansosanka","9999","2015-48","o","2","8"
" Malaria cases","Kunike ","CHP Mamansosanka","9999","2015-48","u","19",""
" Malaria cases","Kunike ","MCHP Petifuline","9999","2015-48","o","",""
" Malaria cases","Kunike ","MCHP Petifuline","9999","2015-48","u","66",""
" Malaria cases","Kunike ","MCHP Masiaka","9999","2015-48","o","23",""
" Malaria cases","Kunike ","MCHP Masiaka","9999","2015-48","u","24",""
" Malaria cases","Kunike ","MCHP Magbanabom","9999","2015-48","o","7",""
" Malaria cases","Kunike ","MCHP Magbanabom","9999","2015-48","u","5",""
" Malaria cases","Kunike ","MCHP Maconteh Thama","9999","2015-48","o","8",""
" Malaria cases","Kunike ","MCHP Maconteh Thama","9999","2015-48","u","15",""
" Malaria cases","Gbonkolenken","Lion Heart Hospital","9999","2015-48","o","20",""
" Malaria cases","Gbonkolenken","Lion Heart Hospital","9999","2015-48","u","25",""
" Malaria cases","Gbonkolenken","CHC Yele","9999","2015-48","o","15",""
" Malaria cases","Gbonkolenken","CHC Yele","9999","2015-48","u","22",""
" Malaria cases","Gbonkolenken","CHC Mayepoh","9999","2015-48","o","20",""
" Malaria cases","Gbonkolenken","CHC Mayepoh","9999","2015-48","u","28",""
" Malaria cases","Gbonkolenken","CHP Makonkorie","9999","2015-48","o","10",""
" Malaria cases","Gbonkolenken","CHP Makonkorie","9999","2015-48","u","14",""
" Malaria cases","Gbonkolenken","MCHP Maraka","9999","2015-48","o","9",""
" Malaria cases","Gbonkolenken","MCHP Maraka","9999","2015-48","u","23",""
" Malaria cases","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-48","o","5",""
" Malaria cases","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-48","u","10",""
" Malaria cases","Gbonkolenken","MCHP Mansumana","9999","2015-48","o","10",""
" Malaria cases","Gbonkolenken","MCHP Mansumana","9999","2015-48","u","25",""
" Malaria cases","Gbonkolenken","MCHP Mabarr Polie","9999","2015-48","o","10",""
" Malaria cases","Gbonkolenken","MCHP Mabarr Polie","9999","2015-48","u","27",""
" Malaria cases","Gbonkolenken","MCHP Mafay","9999","2015-48","o","15",""
" Malaria cases","Gbonkolenken","MCHP Mafay","9999","2015-48","u","28",""
" Malaria cases","Gbonkolenken","MCHP Warrima","9999","2015-48","o","4",""
" Malaria cases","Gbonkolenken","MCHP Warrima","9999","2015-48","u","17",""
" Malaria cases","Gbonkolenken","CHC Manowo","9999","2015-48","o","26",""
" Malaria cases","Gbonkolenken","CHC Manowo","9999","2015-48","u","65",""
" Malaria cases","Malal Mara","MCHP Rochen malal","9999","2015-48","o","15",""
" Malaria cases","Malal Mara","MCHP Rochen malal","9999","2015-48","u","37",""
" Malaria cases","Malal Mara","MCHP Kiampkakolo","9999","2015-48","o","24",""
" Malaria cases","Malal Mara","MCHP Kiampkakolo","9999","2015-48","u","30",""
" Malaria cases","Yoni","CHP Rochen kamandao","9999","2015-48","o","22",""
" Malaria cases","Yoni","CHP Rochen kamandao","9999","2015-48","u","54",""
" Malaria cases","Yoni","MCHP Roneitta","9999","2015-48","o","26",""
" Malaria cases","Yoni","MCHP Roneitta","9999","2015-48","u","42",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2015-48","o","6",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2015-48","u","28",""
" Malaria cases","Yoni","MCHP Rokimbi","9999","2015-48","o","15",""
" Malaria cases","Yoni","MCHP Rokimbi","9999","2015-48","u","63",""
" Malaria cases","Yoni","MCHP Makelleh","9999","2015-48","o","20",""
" Malaria cases","Yoni","MCHP Makelleh","9999","2015-48","u","33",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2015-48","o","18",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2015-48","u","45",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-48","o","",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-48","u","88",""
"Malaria tested","Kholifa Rowalla","MCHP Mabai","9999","2015-48","o","1",""
"Malaria tested","Kholifa Rowalla","MCHP Mabai","9999","2015-48","u","7",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2015-48","o","14",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2015-48","u","16",""
"Malaria tested","Kholifa Rowalla","MCHP Masoko","9999","2015-48","o","25",""
"Malaria tested","Kholifa Rowalla","MCHP Masoko","9999","2015-48","u","35",""
"Malaria tested","Kholifa Rowalla","MCHP Maborie","9999","2015-48","o","16",""
"Malaria tested","Kholifa Rowalla","MCHP Maborie","9999","2015-48","u","31",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2015-48","o","3",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2015-48","u","27",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2015-48","o","10",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2015-48","u","15",""
"Malaria tested","Kafe Simira","CHC Mabontor","9999","2015-48","o","45",""
"Malaria tested","Kafe Simira","CHC Mabontor","9999","2015-48","u","55",""
"Malaria tested","Kalansogoia","MCHP Kathombo","9999","2015-48","o","",""
"Malaria tested","Kalansogoia","MCHP Kathombo","9999","2015-48","u","16",""
"Malaria tested","Sambaya Bendugu","CHC Bendugu","9999","2015-48","o","5",""
"Malaria tested","Sambaya Bendugu","CHC Bendugu","9999","2015-48","u","20",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-48","o","25",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-48","u","40",""
"Malaria tested","Sambaya Bendugu","MCHP Kunya","9999","2015-48","o","24",""
"Malaria tested","Sambaya Bendugu","MCHP Kunya","9999","2015-48","u","62",""
"Malaria tested","Tane","MCHP Makrugbeh","9999","2015-48","o","4",""
"Malaria tested","Tane","MCHP Makrugbeh","9999","2015-48","u","12",""
"Malaria tested","Tane","MCHP Makona","9999","2015-48","o","21",""
"Malaria tested","Tane","MCHP Makona","9999","2015-48","u","30",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2015-48","o","6",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2015-48","u","31",""
"Malaria tested","Kunike Barina","MCHP Massaba","9999","2015-48","o","9",""
"Malaria tested","Kunike Barina","MCHP Massaba","9999","2015-48","u","6",""
"Malaria tested","Kunike Barina","MCHP Wonkibor","9999","2015-48","o","18",""
"Malaria tested","Kunike Barina","MCHP Wonkibor","9999","2015-48","u","16",""
"Malaria tested","Kunike ","CHC Masingbi","9999","2015-48","o","8",""
"Malaria tested","Kunike ","CHC Masingbi","9999","2015-48","u","18",""
"Malaria tested","Kunike ","CHP Mamansosanka","9999","2015-48","o","28",""
"Malaria tested","Kunike ","CHP Mamansosanka","9999","2015-48","u","19",""
"Malaria tested","Kunike ","MCHP Petifuline","9999","2015-48","o","",""
"Malaria tested","Kunike ","MCHP Petifuline","9999","2015-48","u","66",""
"Malaria tested","Kunike ","MCHP Masiaka","9999","2015-48","o","23",""
"Malaria tested","Kunike ","MCHP Masiaka","9999","2015-48","u","24",""
"Malaria tested","Kunike ","MCHP Magbanabom","9999","2015-48","o","7",""
"Malaria tested","Kunike ","MCHP Magbanabom","9999","2015-48","u","5",""
"Malaria tested","Kunike ","MCHP Maconteh Thama","9999","2015-48","o","8",""
"Malaria tested","Kunike ","MCHP Maconteh Thama","9999","2015-48","u","15",""
